1,1,1256.406006,536.262329,61.071289,123.647278,11,0.317800,-1,-1
2,1,1256.406006,536.262329,61.071289,123.647278,11,0.317800,-1,-1
3,3,258.317535,448.336029,110.327606,264.595551,9,0.300937,-1,-1
3,4,1294.225098,455.785553,73.549561,204.707123,7,0.278761,-1,-1
3,2,1684.435425,384.313599,169.882568,352.612671,9,0.393449,-1,-1
3,1,1260.355591,536.286224,59.681946,124.859497,16,0.326496,-1,-1
4,1,1262.441854,536.967570,59.035604,123.846517,22,0.320456,-1,-1
4,4,1296.258057,455.846436,73.765381,204.814209,9,0.294272,-1,-1
4,3,261.508392,447.640747,108.616943,265.157837,12,0.302086,-1,-1
4,2,1682.278198,384.481354,169.729370,353.104950,12,0.390700,-1,-1
5,5,0.000000,235.079147,153.384781,682.280899,5,0.396904,-1,-1
5,4,1297.767090,455.187408,75.058472,205.728912,11,0.306035,-1,-1
5,1,1265.268066,537.034281,57.740519,124.207560,28,0.321235,-1,-1
5,3,264.645325,445.759171,109.565521,266.739975,15,0.304413,-1,-1
5,2,1681.297791,384.984756,170.503906,354.029495,15,0.388367,-1,-1
6,5,0.000000,232.612946,160.072510,686.461945,6,0.402354,-1,-1
6,4,1300.332397,454.080353,75.217285,207.062408,13,0.315084,-1,-1
6,2,1680.625305,385.484833,170.778625,354.440521,18,0.385703,-1,-1
6,1,1270.849609,528.824011,57.636987,132.233887,33,0.325593,-1,-1
6,3,267.732239,445.079773,107.193863,266.751129,18,0.306596,-1,-1
7,3,270.310150,445.104818,106.057139,266.391744,21,0.308934,-1,-1
7,4,1295.367879,465.591634,74.013753,195.066264,15,0.321423,-1,-1
7,1,1271.778687,528.435043,57.469564,131.766881,38,0.327227,-1,-1
7,2,1681.213216,384.990428,167.850098,355.341929,21,0.382904,-1,-1
7,5,0.000000,232.279419,167.391983,684.999817,7,0.408640,-1,-1
8,3,273.215708,445.002757,104.734609,266.266693,23,0.311790,-1,-1
8,4,1304.271729,453.807190,76.844543,206.544617,15,0.344620,-1,-1
8,2,1681.011556,385.553162,166.197388,355.138306,22,0.383254,-1,-1
8,1,1272.903178,529.016525,57.034953,132.068812,39,0.330105,-1,-1
8,5,0.000000,228.996643,172.501633,688.838379,8,0.415527,-1,-1
9,4,1305.503845,453.096558,78.001648,207.671326,15,0.350152,-1,-1
9,2,1680.080241,384.970530,166.362142,357.247040,22,0.379859,-1,-1
9,3,276.162893,445.274251,104.034465,265.956340,23,0.313911,-1,-1
9,1,1274.615527,525.560699,57.319189,135.039752,39,0.336824,-1,-1
