1,1,462.645782,81.175087,51.310455,167.930138,10,0.406243,-1,-1
1,20,1636.144775,262.595459,60.225342,183.497864,10,0.393432,-1,-1
1,19,336.035583,84.380730,48.935608,176.446968,10,0.364901,-1,-1
1,18,996.921631,0.000000,46.806641,79.554169,6,0.435712,-1,-1
1,16,504.067505,134.578201,56.518188,172.935135,10,0.353283,-1,-1
1,15,252.868797,76.575199,55.290672,176.639103,13,0.295192,-1,-1
1,14,1031.409424,134.791473,76.619019,181.885742,10,0.368447,-1,-1
1,13,911.346558,129.525177,50.085999,163.277252,10,0.366152,-1,-1
1,12,703.721375,0.051932,53.322998,158.422006,10,0.369075,-1,-1
1,11,795.397827,147.205109,59.229736,175.615936,10,0.363240,-1,-1
1,10,1090.724976,211.065445,68.979736,178.880020,10,0.368624,-1,-1
1,9,530.065186,143.776016,75.121765,183.112503,10,0.365250,-1,-1
1,8,1793.738037,207.289703,59.697754,183.228851,10,0.380355,-1,-1
1,7,364.158844,90.475853,49.351791,166.713936,20,0.346461,-1,-1
1,6,1448.929688,246.247696,53.872192,172.405258,10,0.367653,-1,-1
1,5,873.807190,125.006439,56.401428,174.388367,10,0.369693,-1,-1
1,4,286.048523,124.732208,52.823730,168.902283,10,0.410882,-1,-1
1,3,489.524506,42.489086,50.780182,161.110279,10,0.403393,-1,-1
1,21,212.737976,111.841816,44.918518,171.150890,20,0.334318,-1,-1
1,22,1417.575317,197.559555,46.842285,174.402908,11,0.307607,-1,-1
1,17,414.778595,88.668579,54.232086,171.790070,12,0.323865,-1,-1
1,2,1487.157349,70.858612,52.956421,145.262970,10,0.390486,-1,-1
1,23,540.009705,63.403461,42.708435,166.020931,10,0.308930,-1,-1
1,26,1211.504272,0.000000,72.700562,131.517471,7,0.290755,-1,-1
1,25,1553.504150,250.583267,61.296631,194.135971,10,0.310938,-1,-1
1,27,1034.060791,0.099157,49.543213,79.903353,6,0.368193,-1,-1
1,28,224.892624,397.112335,65.629837,201.505280,10,0.302404,-1,-1
1,24,551.036804,0.000000,38.707031,89.175346,6,0.410062,-1,-1
2,1,462.645782,81.175087,51.310455,167.930138,10,0.406243,-1,-1
2,20,1636.144775,262.595459,60.225342,183.497864,10,0.393432,-1,-1
2,19,336.035583,84.380730,48.935608,176.446968,10,0.364901,-1,-1
2,18,996.921631,0.000000,46.806641,79.554169,6,0.435712,-1,-1
2,16,504.067505,134.578201,56.518188,172.935135,10,0.353283,-1,-1
2,15,252.868797,76.575199,55.290672,176.639103,13,0.295192,-1,-1
2,14,1031.409424,134.791473,76.619019,181.885742,10,0.368447,-1,-1
2,13,911.346558,129.525177,50.085999,163.277252,10,0.366152,-1,-1
2,12,703.721375,0.051932,53.322998,158.422006,10,0.369075,-1,-1
2,11,795.397827,147.205109,59.229736,175.615936,10,0.363240,-1,-1
2,10,1090.724976,211.065445,68.979736,178.880020,10,0.368624,-1,-1
2,9,530.065186,143.776016,75.121765,183.112503,10,0.365250,-1,-1
2,8,1793.738037,207.289703,59.697754,183.228851,10,0.380355,-1,-1
2,7,364.158844,90.475853,49.351791,166.713936,20,0.346461,-1,-1
2,6,1448.929688,246.247696,53.872192,172.405258,10,0.367653,-1,-1
2,5,873.807190,125.006439,56.401428,174.388367,10,0.369693,-1,-1
2,4,286.048523,124.732208,52.823730,168.902283,10,0.410882,-1,-1
2,3,489.524506,42.489086,50.780182,161.110279,10,0.403393,-1,-1
2,21,212.737976,111.841816,44.918518,171.150890,20,0.334318,-1,-1
2,22,1417.575317,197.559555,46.842285,174.402908,11,0.307607,-1,-1
2,17,414.778595,88.668579,54.232086,171.790070,12,0.323865,-1,-1
2,2,1487.157349,70.858612,52.956421,145.262970,10,0.390486,-1,-1
2,23,540.009705,63.403461,42.708435,166.020931,10,0.308930,-1,-1
2,26,1211.504272,0.000000,72.700562,131.517471,7,0.290755,-1,-1
2,25,1553.504150,250.583267,61.296631,194.135971,10,0.310938,-1,-1
2,27,1034.060791,0.099157,49.543213,79.903353,6,0.368193,-1,-1
2,28,224.892624,397.112335,65.629837,201.505280,10,0.302404,-1,-1
2,24,551.036804,0.000000,38.707031,89.175346,6,0.410062,-1,-1
3,9,528.231384,144.183289,76.035309,182.924988,16,0.344227,-1,-1
3,26,1211.122192,0.000000,72.151123,131.827789,12,0.268892,-1,-1
3,8,1795.829590,207.841545,58.678162,182.724236,15,0.382560,-1,-1
3,7,364.280960,89.910734,49.644958,167.868826,30,0.348497,-1,-1
3,27,1034.245117,0.000000,49.559814,78.744019,9,0.366221,-1,-1
3,6,1447.228149,245.102287,53.483337,174.024193,15,0.361597,-1,-1
3,5,873.988129,125.621742,56.749908,173.912666,15,0.366276,-1,-1
3,28,223.166924,397.269562,64.260857,199.751923,15,0.300774,-1,-1
3,4,287.295609,122.290840,51.678070,171.265038,15,0.409529,-1,-1
3,31,102.610153,547.833984,81.887039,250.222473,9,0.315669,-1,-1
3,3,489.750885,40.177969,50.117767,163.124262,15,0.403194,-1,-1
3,29,630.318237,761.243530,99.436829,250.904785,9,0.322236,-1,-1
3,10,1085.492920,210.956215,72.431702,179.119209,15,0.368357,-1,-1
3,32,1730.325439,456.472839,75.421753,215.175659,6,0.310122,-1,-1
3,21,212.658367,111.954695,45.198872,170.311747,30,0.334185,-1,-1
3,22,1416.024170,195.644585,47.284790,175.888588,17,0.303348,-1,-1
3,20,1634.875977,261.897217,60.173584,184.186172,15,0.394686,-1,-1
3,23,538.915283,63.326582,42.409760,164.044626,15,0.309005,-1,-1
3,19,336.231567,82.808548,48.914398,177.756393,15,0.364463,-1,-1
3,35,234.504211,92.075920,54.115601,176.056160,17,0.208532,-1,-1
3,18,997.290771,0.000000,47.282471,78.803078,9,0.431371,-1,-1
3,34,258.955170,362.408752,59.235687,213.574768,6,0.252143,-1,-1
3,17,409.230326,89.659510,54.741648,173.211482,17,0.340611,-1,-1
3,2,1487.153870,70.362370,53.200439,145.390369,15,0.391026,-1,-1
3,16,503.694565,135.766037,55.641617,171.099670,15,0.353696,-1,-1
3,15,256.559006,78.743818,54.563148,177.805357,18,0.303828,-1,-1
3,24,551.131653,0.000000,38.710449,88.974228,9,0.406298,-1,-1
3,14,1030.452087,134.310196,77.016235,183.573120,15,0.369257,-1,-1
3,33,1361.379517,568.232361,103.505371,240.311768,6,0.316803,-1,-1
3,13,911.197662,130.088219,50.571350,163.611061,15,0.368660,-1,-1
3,12,703.601166,0.394377,53.432587,158.379175,15,0.368685,-1,-1
3,11,795.315186,147.118027,59.274689,175.623856,15,0.363506,-1,-1
3,25,1552.178772,249.867699,60.946594,194.741295,15,0.309031,-1,-1
3,30,370.196808,405.576538,85.569855,241.138123,6,0.404778,-1,-1
3,1,462.290161,79.888973,51.485870,168.443890,15,0.404289,-1,-1
4,5,874.331136,126.415413,56.956991,173.726311,20,0.362641,-1,-1
4,8,1797.247111,207.745285,58.921061,183.261602,20,0.384589,-1,-1
4,29,630.513184,761.143555,98.633728,250.958923,12,0.322180,-1,-1
4,7,363.982747,90.065049,49.350321,167.550165,40,0.349901,-1,-1
4,3,489.753021,40.997485,50.238495,161.773542,20,0.403153,-1,-1
4,1,462.730001,79.069257,50.459493,168.047529,20,0.401970,-1,-1
4,34,258.094177,358.819824,58.534363,216.222778,8,0.263363,-1,-1
4,19,335.590149,83.131322,49.278809,177.639664,20,0.363954,-1,-1
4,31,102.671646,547.837280,82.091766,250.290649,12,0.315943,-1,-1
4,25,1551.014119,249.620514,60.880371,194.558472,20,0.313245,-1,-1
4,33,1361.058960,568.219727,103.531616,240.100891,8,0.316392,-1,-1
4,35,243.423744,88.125353,55.289589,182.966032,23,0.210360,-1,-1
4,24,551.140503,0.000000,38.987213,89.017693,12,0.404151,-1,-1
4,11,795.268880,147.116643,59.457153,175.617549,20,0.364142,-1,-1
4,26,1210.332764,0.000000,72.701172,131.120735,17,0.264304,-1,-1
