1,1,1616.215210,549.666321,57.025635,127.869324,9,0.349275,-1,-1
1,6,187.167801,573.517212,45.854462,155.898315,10,0.313191,-1,-1
1,7,824.330200,509.809052,17.028931,43.015106,2,0.222916,-1,-1
1,9,635.286438,524.061279,22.009338,67.489807,6,0.313742,-1,-1
1,10,677.440918,514.418213,20.783691,62.143005,6,0.226285,-1,-1
1,11,1451.663330,492.627838,22.636963,46.992767,5,0.267468,-1,-1
1,12,502.109253,544.219788,33.546936,92.470276,6,0.348978,-1,-1
1,4,1482.201782,516.455078,33.897827,78.253052,6,0.349853,-1,-1
1,13,1448.568604,504.165802,30.390747,77.682281,6,0.325856,-1,-1
1,3,263.846375,581.712158,47.742615,146.061829,10,0.331007,-1,-1
1,14,789.730286,505.339050,16.979614,47.183350,4,0.146621,-1,-1
1,2,1524.511353,555.920288,55.517090,122.433960,7,0.393246,-1,-1
1,5,1374.667358,513.795715,34.194946,100.313293,6,0.385743,-1,-1
2,1,1616.215210,549.666321,57.025635,127.869324,9,0.349275,-1,-1
2,6,187.167801,573.517212,45.854462,155.898315,10,0.313191,-1,-1
2,7,824.330200,509.809052,17.028931,43.015106,2,0.222916,-1,-1
2,8,542.198914,547.469299,30.274353,89.093689,6,0.352045,-1,-1
2,9,635.286438,524.061279,22.009338,67.489807,6,0.313742,-1,-1
2,10,677.440918,514.418213,20.783691,62.143005,6,0.226285,-1,-1
2,11,1451.663330,492.627838,22.636963,46.992767,5,0.267468,-1,-1
2,12,502.109253,544.219788,33.546936,92.470276,6,0.348978,-1,-1
2,4,1482.201782,516.455078,33.897827,78.253052,6,0.349853,-1,-1
2,13,1448.568604,504.165802,30.390747,77.682281,6,0.325856,-1,-1
2,3,263.846375,581.712158,47.742615,146.061829,10,0.331007,-1,-1
2,14,789.730286,505.339050,16.979614,47.183350,4,0.146621,-1,-1
2,2,1524.511353,555.920288,55.517090,122.433960,7,0.393246,-1,-1
2,5,1374.667358,513.795715,34.194946,100.313293,6,0.385743,-1,-1
3,12,500.659058,548.804688,33.225159,92.914551,9,0.362498,-1,-1
3,10,677.368469,518.045837,21.513855,62.065918,9,0.250763,-1,-1
3,14,791.709900,507.677307,17.073303,44.846619,6,0.172222,-1,-1
3,11,1453.759888,490.319641,22.507080,44.813965,8,0.276212,-1,-1
3,8,541.012512,548.695740,30.723938,90.637756,9,0.358387,-1,-1
3,4,1487.506958,512.738586,33.620117,79.074951,9,0.332499,-1,-1
3,6,178.131119,583.567810,46.624306,151.862640,15,0.322255,-1,-1
3,1,1624.254761,551.223877,57.566406,122.429199,14,0.337228,-1,-1
3,9,635.366760,527.576111,22.596069,67.243469,9,0.337591,-1,-1
3,7,825.456482,509.914307,16.950562,44.236572,3,0.241655,-1,-1
3,3,258.830826,586.267914,47.769958,149.168243,15,0.333944,-1,-1
3,16,649.747925,524.477478,24.794006,71.241577,8,0.201458,-1,-1
3,2,1531.989624,557.032898,54.561157,120.659546,12,0.339737,-1,-1
3,5,1378.351074,514.805359,33.648804,98.518738,9,0.374551,-1,-1
3,13,1452.765747,501.283508,29.844971,78.456970,9,0.328740,-1,-1
3,15,623.299927,519.786316,15.860413,68.954651,8,0.291627,-1,-1
4,8,541.450134,550.675201,30.992767,90.342224,12,0.367067,-1,-1
4,4,1491.685730,515.670258,35.129272,78.284882,12,0.320789,-1,-1
4,11,1456.548401,494.791946,23.764221,48.020187,11,0.287937,-1,-1
4,10,677.200409,519.090912,22.575928,63.329895,12,0.264247,-1,-1
4,12,500.245224,548.214478,34.176743,93.664520,12,0.372799,-1,-1
4,3,252.391022,588.480896,48.136953,151.219055,20,0.326843,-1,-1
4,13,1455.975281,503.019623,30.318054,77.761749,12,0.334459,-1,-1
4,9,635.329681,529.532318,22.051300,67.164459,12,0.346378,-1,-1
4,7,826.506226,513.210815,16.798950,42.841919,5,0.221469,-1,-1
4,14,791.506500,508.752136,17.294250,45.099030,8,0.213086,-1,-1
4,5,1382.075623,514.539459,33.795593,101.514587,12,0.370171,-1,-1
4,16,651.803589,526.134583,23.502899,70.965820,11,0.230044,-1,-1
4,2,1538.790527,557.984314,56.209900,123.613556,16,0.338453,-1,-1
4,6,168.773392,582.287069,48.658686,155.668233,20,0.327076,-1,-1
4,1,1630.865397,555.784078,60.132528,124.655619,19,0.335360,-1,-1
4,15,623.283051,520.892700,16.613464,68.905701,11,0.296283,-1,-1
5,7,828.385376,512.135254,17.249512,44.915100,6,0.195303,-1,-1
5,16,651.597229,526.515045,24.146454,71.339752,14,0.251048,-1,-1
5,3,245.391861,590.487203,47.859075,151.704122,25,0.326349,-1,-1
5,5,1386.326660,517.912628,33.087463,100.829926,15,0.372985,-1,-1
5,12,498.975220,547.113983,33.631104,93.842224,15,0.375982,-1,-1
5,4,1495.227966,516.834015,34.121277,78.145020,15,0.317834,-1,-1
5,11,1460.018127,497.230835,22.166565,47.835571,15,0.298458,-1,-1
5,6,156.782781,581.494222,50.033447,157.918864,25,0.326377,-1,-1
5,15,623.303284,520.681488,16.486603,70.321838,14,0.283519,-1,-1
5,9,635.099762,529.732452,22.313690,67.136719,15,0.349041,-1,-1
5,10,677.861603,519.357880,23.673340,63.270203,15,0.274955,-1,-1
5,17,780.767517,508.923767,17.661926,44.628540,4,0.155645,-1,-1
5,1,1637.419596,562.716187,62.748291,126.790120,24,0.332336,-1,-1
5,2,1547.054199,566.609863,55.668498,121.294352,20,0.344138,-1,-1
5,8,540.681763,550.064026,30.925629,90.805145,15,0.372989,-1,-1
5,13,1460.111145,505.305756,29.934021,79.532379,15,0.335293,-1,-1
