1,1,694.364136,334.799561,42.421631,126.626099,8,0.344945,-1,-1
1,4,1852.706909,330.003052,40.671631,110.447632,6,0.391741,-1,-1
1,5,841.967224,327.884766,52.840271,121.285522,9,0.295333,-1,-1
1,6,1655.125122,332.203400,26.022095,86.142487,6,0.359335,-1,-1
1,7,1630.819214,339.491211,33.203247,87.144409,6,0.323251,-1,-1
1,8,735.501099,321.963867,49.142029,129.942535,10,0.267863,-1,-1
1,9,1343.929810,344.030396,30.325317,95.003174,6,0.367350,-1,-1
1,10,1792.692749,333.869476,38.279785,104.246124,6,0.367041,-1,-1
1,11,791.042603,328.887787,43.285339,120.608307,10,0.196078,-1,-1
1,12,1320.773682,337.108246,39.883911,106.699615,6,0.275355,-1,-1
1,2,1370.043701,317.360840,48.223267,133.874603,10,0.280425,-1,-1
1,3,1828.828491,331.392914,40.937622,107.273712,6,0.366200,-1,-1
2,1,694.364136,334.799561,42.421631,126.626099,8,0.344945,-1,-1
2,4,1852.706909,330.003052,40.671631,110.447632,6,0.391741,-1,-1
2,5,841.967224,327.884766,52.840271,121.285522,9,0.295333,-1,-1
2,6,1655.125122,332.203400,26.022095,86.142487,6,0.359335,-1,-1
2,7,1630.819214,339.491211,33.203247,87.144409,6,0.323251,-1,-1
2,8,735.501099,321.963867,49.142029,129.942535,10,0.267863,-1,-1
2,9,1343.929810,344.030396,30.325317,95.003174,6,0.367350,-1,-1
2,10,1792.692749,333.869476,38.279785,104.246124,6,0.367041,-1,-1
2,11,791.042603,328.887787,43.285339,120.608307,10,0.196078,-1,-1
2,12,1320.773682,337.108246,39.883911,106.699615,6,0.275355,-1,-1
2,2,1370.043701,317.360840,48.223267,133.874603,10,0.280425,-1,-1
2,3,1828.828491,331.392914,40.937622,107.273712,6,0.366200,-1,-1
3,7,1628.703979,341.277588,34.294922,87.625977,9,0.325888,-1,-1
3,3,1827.547729,332.696625,41.798340,109.540314,9,0.330134,-1,-1
3,6,1652.884399,335.535919,26.276123,85.633026,9,0.368441,-1,-1
3,10,1791.624878,336.118469,38.604858,105.485504,9,0.380410,-1,-1
3,15,867.276306,255.937012,90.610779,300.519104,10,0.252871,-1,-1
3,5,843.456207,324.417999,51.002594,124.832092,13,0.310710,-1,-1
3,1,691.106812,335.494385,42.869629,125.789124,12,0.345733,-1,-1
3,9,1343.093018,346.436371,29.934937,92.521515,9,0.376487,-1,-1
3,4,1851.023315,331.924927,40.372192,111.559631,9,0.392753,-1,-1
3,14,534.000366,265.565063,98.382446,327.690186,9,0.346918,-1,-1
3,12,1316.590332,335.579803,41.426270,108.891052,9,0.290673,-1,-1
3,2,1370.299805,319.818298,47.283264,133.418976,15,0.290617,-1,-1
3,16,1007.880249,234.520172,125.270996,402.907501,6,0.312673,-1,-1
3,8,732.578522,322.048813,49.802429,130.110596,15,0.269467,-1,-1
3,13,384.127380,272.184418,117.004578,327.019196,9,0.368985,-1,-1
3,11,789.161743,329.001694,43.775848,120.195374,15,0.198670,-1,-1
4,11,787.960632,329.329753,43.096476,119.595652,19,0.210414,-1,-1
4,5,841.429443,326.610687,51.086833,123.438487,17,0.321018,-1,-1
4,1,688.654694,333.952316,42.391907,127.144592,16,0.351196,-1,-1
4,8,730.068380,321.003316,50.013590,131.234639,20,0.272348,-1,-1
4,16,1009.985840,233.347610,121.371460,406.203659,8,0.316244,-1,-1
4,7,1627.168396,341.615311,33.513672,87.024612,12,0.329753,-1,-1
4,13,378.474701,268.348785,114.699921,333.269989,12,0.367105,-1,-1
4,14,529.304749,265.187744,99.238586,328.509155,12,0.356693,-1,-1
4,12,1317.047729,337.203735,39.885193,107.446045,12,0.302183,-1,-1
4,2,1369.436523,319.746552,47.052653,134.409485,20,0.294574,-1,-1
